"matchID","time","time2","hometeam","awayteam","home_goals","away_goals","seven_meter_success","player","event"
44,"51:07",2024-05-02 00:51:07,"FRISCH AUF! Göppingen","ASV Hamm-Westfalen",34,0,0,"Marian Orlowski","Tor von der 7-Meter Linie von Marian Orlowski (ASV Hamm-Westfalen), neuer Spielstand 34:26."
44,"49:45",2024-05-02 00:49:45,"FRISCH AUF! Göppingen","ASV Hamm-Westfalen",34,0,0,"Marian Orlowski","Marian Orlowski (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
256,"25:49",2024-05-02 00:25:49,"THW Kiel","ASV Hamm-Westfalen",18,11,1,"Marian Orlowski","Marian Orlowski (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
256,"15:14",2024-05-02 00:15:14,"THW Kiel","ASV Hamm-Westfalen",10,5,1,"Marian Orlowski","Der 7-Meter wurde von Marian Orlowski (ASV Hamm-Westfalen) erfolgreich verwandelt."
10,"54:19",2024-05-02 00:54:19,"ASV Hamm-Westfalen","THW Kiel",21,32,1,"Yannick Fraatz","Yannick Fraatz (THW Kiel) trifft von der 7-Meter Linie."
10,"34:16",2024-05-02 00:34:16,"ASV Hamm-Westfalen","THW Kiel",11,19,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) vergibt den 7-Meter."
33,"26:31",2024-05-02 00:26:31,"Bergischer HC","THW Kiel",12,12,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) scheitert von der 7-Meter Linie."
33,"7:43",2024-05-02 00:07:43,"Bergischer HC","THW Kiel",1,2,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
33,"4:34",2024-05-02 00:04:34,"Bergischer HC","THW Kiel",1,0,0,"Niclas Ekberg","Der 7-Meter von Niclas Ekberg (THW Kiel) landet nicht im Tor."
51,"13:59",2024-05-02 00:13:59,"FRISCH AUF! Göppingen","THW Kiel",5,9,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
60,"59:36",2024-05-02 00:59:36,"Füchse Berlin","THW Kiel",34,0,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
60,"41:48",2024-05-02 00:41:48,"Füchse Berlin","THW Kiel",22,16,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 22:16."
60,"25:44",2024-05-02 00:25:44,"Füchse Berlin","THW Kiel",14,9,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 14:9."
77,"10:49",2024-05-02 00:10:49,"GWD Minden","THW Kiel",3,7,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:7."
93,"23:31",2024-05-02 00:23:31,"Handball Sport Verein Hamburg","THW Kiel",14,15,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
93,"18:33",2024-05-02 00:18:33,"Handball Sport Verein Hamburg","THW Kiel",10,11,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:11."
93,"11:39",2024-05-02 00:11:39,"Handball Sport Verein Hamburg","THW Kiel",5,5,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
93,"6:16",2024-05-02 00:06:16,"Handball Sport Verein Hamburg","THW Kiel",3,3,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 3:3."
128,"41:48",2024-05-02 00:41:48,"HC Erlangen","THW Kiel",19,22,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
128,"16:35",2024-05-02 00:16:35,"HC Erlangen","THW Kiel",9,9,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 9:9."
144,"17:52",2024-05-02 00:17:52,"HSG Wetzlar","THW Kiel",10,8,0,"Niclas Ekberg","Der Spieler Niclas Ekberg von THW Kiel vergibt den 7-Meter."
144,"16:12",2024-05-02 00:16:12,"HSG Wetzlar","THW Kiel",9,8,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 9:8."
170,"41:37",2024-05-02 00:41:37,"MT Melsungen","THW Kiel",12,18,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie. Neuer Spielstand in Kassel, 12:18 durch den Treffer LA von David Mandic für MT Melsungen."
170,"38:01",2024-05-02 00:38:01,"MT Melsungen","THW Kiel",11,16,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 11:16."
170,"32:11",2024-05-02 00:32:11,"MT Melsungen","THW Kiel",NA,NA,0,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
186,"39:02",2024-05-02 00:39:02,"Rhein-Neckar Löwen","THW Kiel",17,19,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 17:19."
196,"40:22",2024-05-02 00:40:22,"SC DHfK Leipzig","THW Kiel",18,21,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
196,"36:54",2024-05-02 00:36:54,"SC DHfK Leipzig","THW Kiel",17,19,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
196,"12:02",2024-05-02 00:12:02,"SC DHfK Leipzig","THW Kiel",5,7,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 5:7."
196,"6:50",2024-05-02 00:06:50,"SC DHfK Leipzig","THW Kiel",2,3,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 2:3."
215,"51:48",2024-05-02 00:51:48,"SC Magdeburg","THW Kiel",26,0,0,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
215,"33:35",2024-05-02 00:33:35,"SC Magdeburg","THW Kiel",18,22,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
215,"2:03",2024-05-02 00:02:03,"SC Magdeburg","THW Kiel",2,0,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
230,"44:02",2024-05-02 00:44:02,"SG Flensburg-Handewitt","THW Kiel",26,0,0,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 26:19."
230,"20:39",2024-05-02 00:20:39,"SG Flensburg-Handewitt","THW Kiel",10,8,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 10:8."
230,"6:29",2024-05-02 00:06:29,"SG Flensburg-Handewitt","THW Kiel",3,2,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
257,"42:13",2024-05-02 00:42:13,"THW Kiel","Bergischer HC",26,0,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 26:18."
257,"41:12",2024-05-02 00:41:12,"THW Kiel","Bergischer HC",25,0,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 25:17."
257,"35:17",2024-05-02 00:35:17,"THW Kiel","Bergischer HC",21,15,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
257,"20:00",2024-05-02 00:20:00,"THW Kiel","Bergischer HC",12,6,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
257,"11:13",2024-05-02 00:11:13,"THW Kiel","Bergischer HC",5,3,0,"Niclas Ekberg","Der 7-Meter von Niclas Ekberg (THW Kiel) landet nicht im Tor."
258,"44:37",2024-05-02 00:44:37,"THW Kiel","FRISCH AUF! Göppingen",20,18,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
258,"34:07",2024-05-02 00:34:07,"THW Kiel","FRISCH AUF! Göppingen",14,12,0,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt. Tor! Es war Jaka Malus (FRISCH AUF! Göppingen), der das Tor von Blaz Blagotinsek vorbereitete."
258,"33:33",2024-05-02 00:33:33,"THW Kiel","FRISCH AUF! Göppingen",14,12,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
258,"28:24",2024-05-02 00:28:24,"THW Kiel","FRISCH AUF! Göppingen",12,8,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
258,"26:09",2024-05-02 00:26:09,"THW Kiel","FRISCH AUF! Göppingen",10,7,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 10:7."
258,"3:53",2024-05-02 00:03:53,"THW Kiel","FRISCH AUF! Göppingen",3,0,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:0."
259,"49:59",2024-05-02 00:49:59,"THW Kiel","GWD Minden",32,0,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
259,"38:32",2024-05-02 00:38:32,"THW Kiel","GWD Minden",24,0,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 24:18."
259,"33:14",2024-05-02 00:33:14,"THW Kiel","GWD Minden",21,15,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
259,"27:47",2024-05-02 00:27:47,"THW Kiel","GWD Minden",18,12,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
259,"23:32",2024-05-02 00:23:32,"THW Kiel","GWD Minden",16,9,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 16:9."
259,"3:01",2024-05-02 00:03:01,"THW Kiel","GWD Minden",3,1,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:1."
259,"2:00",2024-05-02 00:02:00,"THW Kiel","GWD Minden",2,0,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 2:0."
260,"25:35",2024-05-02 00:25:35,"THW Kiel","Handball Sport Verein Hamburg",17,12,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
260,"14:53",2024-05-02 00:14:53,"THW Kiel","Handball Sport Verein Hamburg",9,7,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
261,"53:20",2024-05-02 00:53:20,"THW Kiel","MT Melsungen",23,19,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 23:19."
261,"47:42",2024-05-02 00:47:42,"THW Kiel","MT Melsungen",22,16,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 22:16."
262,"32:13",2024-05-02 00:32:13,"THW Kiel","Rhein-Neckar Löwen",20,19,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 20:19."
262,"26:49",2024-05-02 00:26:49,"THW Kiel","Rhein-Neckar Löwen",17,18,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 17:18."
262,"19:26",2024-05-02 00:19:26,"THW Kiel","Rhein-Neckar Löwen",12,14,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
263,"15:08",2024-05-02 00:15:08,"THW Kiel","TBV Lemgo Lippe",8,10,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
263,"3:36",2024-05-02 00:03:36,"THW Kiel","TBV Lemgo Lippe",3,1,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
264,"47:21",2024-05-02 00:47:21,"THW Kiel","TVB Stuttgart",26,19,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
264,"20:58",2024-05-02 00:20:58,"THW Kiel","TVB Stuttgart",11,8,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 11:8."
265,"45:22",2024-05-02 00:45:22,"THW Kiel","VfL Gummersbach",23,21,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
266,"59:15",2024-05-02 00:59:15,"THW Kiel","Füchse Berlin",35,0,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 35:29."
266,"34:43",2024-05-02 00:34:43,"THW Kiel","Füchse Berlin",22,17,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
266,"18:50",2024-05-02 00:18:50,"THW Kiel","Füchse Berlin",10,9,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:9."
267,"20:55",2024-05-02 00:20:55,"THW Kiel","Hannover-Burgdorf",13,13,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
268,"48:45",2024-05-02 00:48:45,"THW Kiel","HC Erlangen",27,0,1,"Niclas Ekberg","Tor von der 7-Meter Linie von Niclas Ekberg (THW Kiel), neuer Spielstand 27:20."
268,"41:38",2024-05-02 00:41:38,"THW Kiel","HC Erlangen",24,0,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
270,"47:11",2024-05-02 00:47:11,"THW Kiel","SC DHfK Leipzig",21,25,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
270,"45:37",2024-05-02 00:45:37,"THW Kiel","SC DHfK Leipzig",20,25,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
271,"34:21",2024-05-02 00:34:21,"THW Kiel","SC Magdeburg",22,21,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 22:21."
271,"28:48",2024-05-02 00:28:48,"THW Kiel","SC Magdeburg",16,20,0,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
271,"14:33",2024-05-02 00:14:33,"THW Kiel","SC Magdeburg",9,10,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
271,"7:21",2024-05-02 00:07:21,"THW Kiel","SC Magdeburg",4,5,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
272,"22:54",2024-05-02 00:22:54,"THW Kiel","SG Flensburg-Handewitt",9,7,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 9:7."
288,"26:19",2024-05-02 00:26:19,"TVB Stuttgart","THW Kiel",13,14,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) vergibt den 7-Meter."
288,"18:56",2024-05-02 00:18:56,"TVB Stuttgart","THW Kiel",11,11,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 11:11."
288,"11:09",2024-05-02 00:11:09,"TVB Stuttgart","THW Kiel",7,7,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
306,"55:28",2024-05-02 00:55:28,"VfL Gummersbach","THW Kiel",24,0,0,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie."
306,"47:47",2024-05-02 00:47:47,"VfL Gummersbach","THW Kiel",19,23,1,"Niclas Ekberg","Der 7-Meter wurde von Niclas Ekberg (THW Kiel) erfolgreich verwandelt."
306,"41:10",2024-05-02 00:41:10,"VfL Gummersbach","THW Kiel",15,17,1,"Niclas Ekberg","Niclas Ekberg (THW Kiel) trifft von der 7-Meter Linie und bringt den Spielstand auf 15:17."
10,"9:47",2024-05-02 00:09:47,"ASV Hamm-Westfalen","THW Kiel",2,6,0,"Niklas Landin","Niklas Landin (THW Kiel) mit einer Parade beim 7-Meter."
33,"21:31",2024-05-02 00:21:31,"Bergischer HC","THW Kiel",11,10,0,"Niklas Landin","Der Torwart von THW Kiel, Niklas Landin pariert den gegebenen 7-Meter."
77,"4:14",2024-05-02 00:04:14,"GWD Minden","THW Kiel",1,2,0,"Niklas Landin","Niklas Landin (THW Kiel) mit einer Parade beim 7-Meter."
93,"9:58",2024-05-02 00:09:58,"Handball Sport Verein Hamburg","THW Kiel",5,4,0,"Niklas Landin","Niklas Landin (THW Kiel) mit einer Parade beim 7-Meter."
128,"11:16",2024-05-02 00:11:16,"HC Erlangen","THW Kiel",6,6,0,"Niklas Landin","Niklas Landin (THW Kiel) mit einer Parade beim 7-Meter."
186,"2:24",2024-05-02 00:02:24,"Rhein-Neckar Löwen","THW Kiel",0,1,0,"Niklas Landin","Niklas Landin (THW Kiel) bleibt Sieger im 7-Meter-Duell gegen Uwe Gensheimer (Rhein-Neckar Löwen)."
254,"39:56",2024-05-02 00:39:56,"TBV Lemgo Lippe","THW Kiel",14,16,0,"Niklas Landin","Der Torwart von THW Kiel, Niklas Landin pariert den gegebenen 7-Meter."
257,"40:09",2024-05-02 00:40:09,"THW Kiel","Bergischer HC",24,0,0,"Niklas Landin","Der Towart von THW Kiel, Niklas Landin pariert den gegebenen 7-Meter."
258,"12:02",2024-05-02 00:12:02,"THW Kiel","FRISCH AUF! Göppingen",5,1,0,"Niklas Landin","Der Towart von THW Kiel, Niklas Landin pariert den gegebenen 7-Meter."
259,"34:00",2024-05-02 00:34:00,"THW Kiel","GWD Minden",21,15,0,"Niklas Landin","Niklas Landin (THW Kiel) mit einer Parade beim 7-Meter."
267,"46:27",2024-05-02 00:46:27,"THW Kiel","Hannover-Burgdorf",27,0,0,"Niklas Landin","Parade von Niklas Landin, Marius Steinhauser vergibt von der 7-Meter Linie!"
306,"1:15",2024-05-02 00:01:15,"VfL Gummersbach","THW Kiel",NA,NA,0,"Niklas Landin","Niklas Landin (THW Kiel) bleibt Sieger im 7-Meter-Duell gegen Julian Köster (VfL Gummersbach)."
11,"49:02",2024-05-02 00:49:02,"ASV Hamm-Westfalen","GWD Minden",25,0,1,"Florian Kranzmann","Der 7-Meter wurde von Florian Kranzmann (GWD Minden) erfolgreich verwandelt."
11,"37:28",2024-05-02 00:37:28,"ASV Hamm-Westfalen","GWD Minden",16,16,1,"Florian Kranzmann","Tor von der 7-Meter Linie von Florian Kranzmann (GWD Minden), neuer Spielstand 16:16."
69,"51:45",2024-05-02 00:51:45,"GWD Minden","ASV Hamm-Westfalen",29,0,1,"Florian Kranzmann","Der 7-Meter wurde von Florian Kranzmann (GWD Minden) erfolgreich verwandelt."
73,"56:39",2024-05-02 00:56:39,"GWD Minden","HC Erlangen",22,31,1,"Florian Kranzmann","Der 7-Meter wurde von Florian Kranzmann (GWD Minden) erfolgreich verwandelt."
76,"56:59",2024-05-02 00:56:59,"GWD Minden","SC DHfK Leipzig",26,0,1,"Florian Kranzmann","Florian Kranzmann (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 26:29."
123,"39:27",2024-05-02 00:39:27,"HC Erlangen","GWD Minden",18,15,1,"Florian Kranzmann","Tor von der 7-Meter Linie von Florian Kranzmann (GWD Minden), neuer Spielstand 18:15."
156,"44:05",2024-05-02 00:44:05,"MT Melsungen","GWD Minden",23,22,0,"Florian Kranzmann","Tor von der 7-Meter Linie von Florian Kranzmann (GWD Minden), neuer Spielstand 25:23."
156,"4:45",2024-05-02 00:04:45,"MT Melsungen","GWD Minden",2,2,1,"Florian Kranzmann","Der 7-Meter wurde von Florian Kranzmann (GWD Minden) erfolgreich verwandelt."
259,"59:25",2024-05-02 00:59:25,"THW Kiel","GWD Minden",36,0,0,"Florian Kranzmann","Florian Kranzmann (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 36:29."
259,"42:51",2024-05-02 00:42:51,"THW Kiel","GWD Minden",28,0,0,"Florian Kranzmann","Florian Kranzmann (GWD Minden) trifft von der 7-Meter Linie."
11,"12:48",2024-05-02 00:12:48,"ASV Hamm-Westfalen","GWD Minden",6,4,0,"Mats Korte","Der Spieler Mats Korte von GWD Minden vergibt den 7-Meter."
29,"57:07",2024-05-02 00:57:07,"Bergischer HC","GWD Minden",31,0,0,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
29,"51:48",2024-05-02 00:51:48,"Bergischer HC","GWD Minden",28,0,0,"Mats Korte","Tor von der 7-Meter Linie von Mats Korte (GWD Minden), neuer Spielstand 28:29."
29,"10:35",2024-05-02 00:10:35,"Bergischer HC","GWD Minden",4,6,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 4:6."
69,"24:55",2024-05-02 00:24:55,"GWD Minden","ASV Hamm-Westfalen",15,7,1,"Mats Korte","Tor von der 7-Meter Linie von Mats Korte (GWD Minden), neuer..."
69,"9:25",2024-05-02 00:09:25,"GWD Minden","ASV Hamm-Westfalen",5,1,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
71,"44:44",2024-05-02 00:44:44,"GWD Minden","Füchse Berlin",20,21,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
71,"23:03",2024-05-02 00:23:03,"GWD Minden","Füchse Berlin",10,10,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
71,"8:35",2024-05-02 00:08:35,"GWD Minden","Füchse Berlin",4,2,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 4:2."
71,"6:17",2024-05-02 00:06:17,"GWD Minden","Füchse Berlin",3,1,1,"Mats Korte","Der 7-Meter wurde von Mats Korte (GWD Minden) erfolgreich verwandelt."
73,"45:08",2024-05-02 00:45:08,"GWD Minden","HC Erlangen",18,23,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
73,"29:13",2024-05-02 00:29:13,"GWD Minden","HC Erlangen",13,12,1,"Mats Korte","Tor von der 7-Meter Linie von Mats Korte (GWD Minden), neuer Spielstand 13:12."
74,"59:49",2024-05-02 00:59:49,"GWD Minden","HSG Wetzlar",26,0,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 26:29."
74,"31:01",2024-05-02 00:31:01,"GWD Minden","HSG Wetzlar",12,13,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
76,"32:51",2024-05-02 00:32:51,"GWD Minden","SC DHfK Leipzig",15,19,0,"Mats Korte","Mats Korte (GWD Minden) vergibt den 7-Meter."
76,"3:50",2024-05-02 00:03:50,"GWD Minden","SC DHfK Leipzig",2,3,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 2:3."
78,"50:48",2024-05-02 00:50:48,"GWD Minden","FRISCH AUF! Göppingen",24,0,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 24:22."
78,"27:06",2024-05-02 00:27:06,"GWD Minden","FRISCH AUF! Göppingen",11,11,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
78,"13:54",2024-05-02 00:13:54,"GWD Minden","FRISCH AUF! Göppingen",5,6,1,"Mats Korte","Der 7-Meter wurde von Mats Korte (GWD Minden) erfolgreich verwandelt."
80,"44:17",2024-05-02 00:44:17,"GWD Minden","MT Melsungen",15,20,0,"Mats Korte","Parade von Nebojsa Simic, Mats Korte vergibt von der 7-Meter Linie!"
80,"42:13",2024-05-02 00:42:13,"GWD Minden","MT Melsungen",15,19,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 15:19."
81,"9:28",2024-05-02 00:09:28,"GWD Minden","SC Magdeburg",3,6,0,"Mats Korte","09:28 Der 7-Meter von Mats Korte (GWD Minden) landet nicht im Tor."
83,"59:34",2024-05-02 00:59:34,"GWD Minden","TBV Lemgo Lippe",36,0,1,"Mats Korte","Der 7-Meter wurde von Mats Korte (GWD Minden) erfolgreich verwandelt."
83,"38:34",2024-05-02 00:38:34,"GWD Minden","TBV Lemgo Lippe",21,19,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
84,"16:01",2024-05-02 00:16:01,"GWD Minden","TVB Stuttgart",7,9,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 7:9."
149,"36:29",2024-05-02 00:36:29,"HSG Wetzlar","GWD Minden",16,18,0,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
198,"19:10",2024-05-02 00:19:10,"SC DHfK Leipzig","GWD Minden",11,11,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
239,"19:32",2024-05-02 00:19:32,"TBV Lemgo Lippe","GWD Minden",7,10,1,"Mats Korte","Tor von der 7-Meter Linie von Mats Korte (GWD Minden), neuer Spielstand 7:10."
259,"22:27",2024-05-02 00:22:27,"THW Kiel","GWD Minden",15,9,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie."
259,"16:13",2024-05-02 00:16:13,"THW Kiel","GWD Minden",10,6,1,"Mats Korte","Der 7-Meter wurde von Mats Korte (GWD Minden) erfolgreich verwandelt."
292,"48:20",2024-05-02 00:48:20,"VfL Gummersbach","GWD Minden",22,17,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 22:17."
292,"28:03",2024-05-02 00:28:03,"VfL Gummersbach","GWD Minden",9,6,1,"Mats Korte","Tor von der 7-Meter Linie von Mats Korte (GWD Minden), neuer Spielstand 9:6."
292,"27:00",2024-05-02 00:27:00,"VfL Gummersbach","GWD Minden",9,5,1,"Mats Korte","Der 7-Meter wurde von Mats Korte (GWD Minden) erfolgreich verwandelt."
292,"21:31",2024-05-02 00:21:31,"VfL Gummersbach","GWD Minden",8,4,1,"Mats Korte","Mats Korte (GWD Minden) trifft von der 7-Meter Linie und bringt den Spielstand auf 8:4."
11,"6:04",2024-05-02 00:06:04,"ASV Hamm-Westfalen","GWD Minden",3,2,0,"Malte Semisch","Malte Semisch (GWD Minden) mit einer Parade beim 7-Meter."
35,"42:43",2024-05-02 00:42:43,"FRISCH AUF! Göppingen","GWD Minden",21,19,0,"Malte Semisch","Malte Semisch (GWD Minden) mit einer Parade beim 7-Meter."
